posts,label
Baby girl you are so damn fine thought im tryin know if i could hit it from behind thought ,0
U dont even know what I look like,0
Thats why its tatted on my face that im damn numb ,0
So the way u are feeling is coming from love,0
Nigga really one die in night time ,1
Dont say the N word to me and dont say that unless u really believe that,0
Tierd of fellin' likr my life is a damn game ,0
"Ur life is not a game, at least I dont think it is",0
Tired of fellin' like im trapped in my damn mind ,0
"Oh wow, but ur not trapped in ur mind, believe me, I have felt that way too",0
"Deleting my acc, hope you all annoyed asses are happy  ",0
No,0
What aspect of you are you most proud of? ,0
Following Jesus Christ,0
would u like to poop on me for over a 1000 dollars? thanks ,0
No,0
Who had the most positive influence on you? ,0
Jesus Christ,0
damn Its 100 Degrease outside ,0
Yep,0
Do you guys hate that kid that reminds the teacher about homework? I know I that shit gets on my nerves ,0
Not really,0
gender is how masculine/feminine you are sex is biological which is you can be gender neutral but not sex neutral ,0
Let me tell how there isnt a difference,0
do you think gender and sex are different and if so whats the difference ,0
"No, unless you are gender neutral",0
Chicken butt ,0
Really,0
Whos a lesbian here? (Shoutout) ,0
Sorry but not me,0
Which country would you never want to visit? Why? ,0
Israel because that is where Jesus walked on,0
Who's your best friend? ,0
"My best friend are many people, but one best friend that is with me all of the time is Jesus Christ",0
What are you most scared of ,0
Hell,0
"Im writing music and hit a wall, What are some good song lyrics that DONT have to drugs, sex and money? Maybe something about emotions or teenage dreams? ",0
Idk,0
Only for boys who is your favorite gay celebrity ,0
?,0
I feel shifty as fuck today but I hope you are feeling the same way in fact I wish you have a good day!  ,0
Thanks,0
Cuz i can y u give a fuck ,0
Bc you're an asshole. Obviously you're not faithful and I feel sorry for your gf. I hope she finds someone better some day. She deserves better than you. What you're doing is wrong a disgusting. Get tf off my page. I don't need people like you on here. Bye,0
Here since he insulted you  -gives u Gingy- eat him whole lmao ,1
Lmao!,0
same lol like can u imagine suddenly poof.. you're a stupid pussy lmao ,1
Lmao I wish,0
I'm sorry :( what kind of food would u pick? i'm thinking pizza lmao ,0
Lol it's Okiee  and either that or enchiladas!,0
YASSSSS. omg that's smart! like a new bra so they would have to support me lmao ,0
OMG,0
right??? what kind of clothes or food would u pick? lmao ,0
VICTORIA'S SECRET,0
Damn it ! Cant fall asleep theres too much on my damn mind. Recommend some music or something ,0
Boy in a bubble by Alec Benjamin,0
Ozelden sex konusalimi guvene bilirsin bana ,0
ben geldim,0
Has a guy cried when you kicked him ,0
Of course boys are sissy's when it comes to the balls,0
Have you kicked a guy in the balls ,0
Yes,0
dont say shit when youre not even in middle school ,0
Well at least I don't have a brain like a 1st grader  UNLIKE U,0
broo belcher? u belch mothafricker? ,0
Tf? That's all u got yea go copy and paste more shit,0
oop gotta report your ass now ,0
Idc,0
Have you ever got spanked on the butt when you were a child for being bad? ,0
If coruse,0
This question is only for boys if your boyfriend is famous what could you do ,0
Girlfriend* unless their gay,0
why is that the some boys date girls just to have sex ,0
Idk but I've been in that relationship,0
and straight lmao ,0
Oh sorry I didn't expect that,0
im a girl lol and straight lmao ,0
Oh sorry I didn't expect that,0
lmao r u a girl? ,0
Yea,0
Do u have a nice ass ,1
Idk,0
you  hoe that is cute haha ,1
Ok first of all ive never have it with anybody so I can't be a hoe,0
Non of ur business hoe ,1
I'm not a hoe :) ima kid creep,0
So cute omg ,0
Ok?,0
Ur a cute hoe ,1
I'm 13? And wth is a cute hoe ?,0
r u going to the cemetery on Halloween? ,0
no lmao,0
What food will make you a merry person? ,0
Wings lmao,0
Is jessi becoming a hoe ,1
I don't know.,0
omg my eye is red in that picture ,0
Still very cute though,0
Let's play fuck marry kill with youtubers ,0
Okay .,0
Tell Christine to answer my questions I ain't throwing hate at her I just wanna know some shit ,0
Okay .,0
Please watch your step *Hat hits the camera and we start laughing our asses off* ,0
Haha.  or when we went swimming and hid the sodas around the pool area .  or when we kept throwing the nickel and you kept finding it first .,0
What are you a natural at doing? ,0
"Nothing to be honest , lmao .",0
If that Randy guy hurts you im coming all the way to DS and beating the shit out of him ((: ~Wifeyyy ,0
"Lmao , he's a good guy .",0
Give randy a hickey for his bday tomorrow ,0
what the fuck ?,0
Whats the first thing youd do if you were the opposite sex for one day? ,0
"I don't know , lol.",0
Are you talking shit about her? ,0
"No I'm not talking any shit about Christine. I was just saying things that are true . She does date everyone and flirts too much. It's just true facts that are obviously true , anyone can easily see what she does cause she's with a new guy almost every week.",0
Do u think Christine is a hoe still? ,1
"No, I don't think that anymore because I know she has really changed.",0
are you a lesbo with Christine ,1
Nah . We're just really close .,0
What is a skill youd like to learn and why? ,0
OH . I don't give a fuck .,0
Justin Bieber - #1Day - What Do You Mean? Post your pic or video! ,0
What the fuck ?,0
What's your favorite class ? ,0
The fuck ? You're joking right ? It's school I don't like any class .,0
What color socks are you wearing right now? PAP! ,0
Why the fuck do you care ?,0
can you hop on this dick ? ,0
I mean I guess.,0
what does your butt smell like ,1
I don't know Mann.,0
Are you still friends with Christine ? ,0
Hell no .  haven't been for like 2 weeks tbh .,0
Something you really want right now? ,0
pussy,0
"What matters to you most - money, good looks or attitude? ",0
Are you asking about the opposite sex or just in general?,0
Long hair or short hair for girls? Tall or short? ,0
Either one is fine. My pansexual ass doesnt care what they look like. As long as I find the person pretty.,0
Are you harassing people? ,0
"No because I know what its like to be harassed. I mostly get harassed about my sexual orientation and gender but its nothing new to me. Plus, it doesnt bother me. People tend to call me a fag and Im like, Bitch, you are correct. Im gay. Its just the same thing over and over again. If someones going to bash my gender or sexual orientation, please dont use the word fag. I hear it way too often and its getting old & tiring to hear over and over again.
I have period cramps :(",0
Do you sing in the shower? What kind of songs? ,0
cristinas moms butt,1
that anon needs to sit their desperate ass down ,0
hi I love you so much<333,0
How many bitches do u know because I know alot ,0
woah LMAO,0
What is your favorite place to meet friends? ,0
cristina likes to suck peoples door knobs,1
Which city would you choose as capital of the world? ,0
emily eats her dogs poop out of his ass,1
Who is the craziest person you know? ,0
cristina licks her mom ass hole,1
"What associations do you have with the word ""circus""? ",0
emily ate her dogs balls,1
At what age did you kiss for the first time? ,0
cristina likes to suck doggy dick,1
First three songs in your favorite playlist? ,0
cristina likes ass fisting her dog,1
omg the spam is real rn ,0
MY FINGERS HURT LOL ilysm tho <333,0
omg iT WAS FOR A SCRIPT FOR SMALL CHILDREN SUCK MY ASS LMAO ,0
NOPE NOPE NOPE YOU WERE JUAN BROWN </3 AND GLADLY,0
You and maayan are my otp and always have been! ,0
omg ily thank you :$ tbh we've had like 8 people say that to us XD YOU ALL MAKE ME HAPPY FOR SHIPPING US :D,0
emily omg I LOVE YOU LMAO ,0
Hi,0
What's your wildest fantasy? ,0
To ride black dick,0
"People copy you by acting depressed, leaving, then coming back how pathetic. ",0
"okay, couple things here",0
"Your ""too cool"" for any one ",0
"oh my god totes!1!1 lmao no. I will accept and be friends with anyone. ask my friends I will fucking love and care for you with everything in me. I will be there for you 24/7 I will stay up all fucking night for my friends. if you want to be my friend I will accept you with open arms but if not then I really. don't. fucking. care. you don't have to be my friend yo I have my friends and I'm really happy with who I am surrounded by. I actually bought alli, emily, and I friendship necklaces because I want them to have something from me personally to have so they know ill always be there for them. cheesy but true. I will go above and beyond for them. I will drop everything for them. hell ill take a bullet for them. so cool right too cool for anyone omg. I almost lost alli once and I just wasn't gonna let that happen I would never ever let them slip from me. my squad may be small but trust me its fucking perfect and if you want to be apart of our stupidness then just say so we will gladly let you join us and our weird skype calls XD",0
