,q_a,label
6335,"I'm gonna take a quick moment here to thank all of my friends in my bio. you all have helped me so much and honestly wouldn't trade you for anything in the world (: you guys make me so happy I fricken love skyping you, talking on the phone, playing xbox kicking peoples asses",0
6336,You made that ryan account . Hes not real ,1
6337,obviouslyyyyyy lmao I'm done,0
6338,Pap of you and ryans messages ,0
6339,tbhhhhhh I'd rather keep it to myself :$ but he is adorable and sweet and treats me like a princess so that's what you'll get from the messages you thirsty niggas want  lmao jkjk I love yall here take me and allis messages LMAOAOAOA,0
6340,"If you could leave tomorrow with a one-way ticket, where would you go? ",0
6341,im about to take a big shit,0
6342,@ CAN I HAVE ONE THNX THNX :)) ,0
6343,"i just tried to record like 5 times but its not letting me for some reason lol my laptop hates me, but tbh jenna we were best friends but shit happened but I'm glad that we are past that! I'm glad that you're happy and i",0
6344,Who means the most to you? ,0
6345,"my brother hands down. whenever someone puts me down he sticks up for me even when my parents do, he messages me every day to make sure I'm okay even with his really busy schedule..I honestly don't know where I would be without my number one role model, my hero, my ride or die. my love for this man is unbelievable I would do absolutely anything for this guy and I can't see life without him by my side. I absolutely cannot wait to go to college with him next year it will be on hell of a year. (: love you big bro",0
6346,Why do you keep posting selfies when you're not pretty? ,1
6347,damn well sorry but its my ask? feel free to unfollow.,0
6348,What are you currently addicted to? ,0
6349,I just realized that there's like 4 people with hats..THE WHITE GUY LMAO HES FROM A RADIO STATION AND MMM I think he's gay tho..:(,0
6350,I wasn't meaning for it to be hate. I'm saying you shouldn't just say you'll try harder next time. It doesn't help anything and it just gets people worried. ,0
6351,there's obviously people who don't give a fuck,0
6352,I love how you deleted that . ,0
6353,I love how I didn't? ask did. did you know ask deletes questions with the word bitch in it?,0
6354,uhm lmao  no offense to anyone but i got over u before u got over me. ,0
6355,i think thats what that anon said lmao,0
6356,Its funny how maayan got over you so fast . ,1
6357,cAN you leAVE me the fuCK aloNE god damn,0
6358,How did you know that anon was saying you were on Mabel's ask if you werent sending her stuff on anon . Caught slippin . ,0
6359,maybe bc i follower her bc she talks a lot of shit about me and i want to see? ahhh I'm caught slippin LMAOOO,0
6360,"Yeah no shit, if you wanted to be the bigger person and since you want it to end so bad you could have let that go, so stop complaining for once in your life ",0
6361,hi shut the fuck up please :) I'm over it.,0
6362,"You and Maayan are the ones who are looking for more drama, You guys started it again with Cathy and if you wanted it to end you shouldn't have done that ffs ",0
6363,oh my fucking god she fucking started it on hennas god damn leave bye,0
6364,The question lmao i thought it was over the hell ANONS GO AWAY ,0
6365,samE,0
6366,some people are just such boob faces like u ,1
6367,OMG HAHAHAA I LOVE YOU<33,0
6368,are u gonna call the cops on me???? ,0
6369,yes omg GOSH EMILY DONT HACK ME LMAO,0
6370,yo tina u so immature gosh why so fucking nice wtf  ,1
6371,god i need to get a life alli sheesh LMAO ILYSM BAE,0
6372,That really hurt Cristina aw. I chose her because she makes me happy like no one else. You're such a hypocrite damn it ,0
6373,GOOOODDDDDDDDDDDDDD LEAVE MEEE ALONEEEE like dayummmm idgaf about youuuuu,0
6374,LOL MABELS OPINION ON YOU IS PERFECT ,0
6375,im laughing bc I could care fucking less about her and mad dies relationship XD but thats cool 2 girls who use a lot of filter to make them look like someone else deserve each other :) i don't give a flying fuck about those sluts XD didn't mabel date like a guy 2 days after getting tg with maddie? LMAOOOO slut much she can't even count how many people she dated on her hands in one month. frankly i don't give a fuck about bitches :) I'm gonna sit here and laugh when they break up in less than a month. hope they have a fantastic one month tg :) now please stop fucking putting my answers on her ask and stop asking me questions about sluts who i could care less about.,0
6376,What personality trait do you admire in other people? ,0
6377,honesty omg honesty just don't lie bc it hurts the other person like a fucking bitch even If you don't know it.,0
6378,Jenna i thought u wouldnt hide on anon if u wanted to say shit u said it on your ask yourself ,0
6379,preach ^^^,0
6380,Bimbo dumped you're ass lol ,0
6381,obviously.,0
6382,Yeah but they don't go on skype and do that shit ,0
6383,OH GOD we didn't??? we skyped every night didn't know that was a crime?,0
6384,"They have a lot more cuteness in their relationship OHHH. And you always over do the whole ""laughing"" things Jesus christ ",0
6385,I can name so many things we did YOU would be jealous of and the things they won't be doing,0
6386,You're obviously jealous of Mabel and maddi ,1
6387,how? lmao please enlightened me,0
6388,Yeah if you jus went pee in it and someone came in that needed it omg ,0
6389,RIGHT ID BE AWKWARD TO WALK OUT...they'd be mad SHIIET I would be XD,0
6390,When you get home or something? Don't answer this until you take one. Thankssssss ,0
6391,tf lmao uhm how about no creep.,0
6392,Ew what ew i just ew wtf ew ,0
6393,OH MY GOD NOT LIKE A LOVE LOVE LMAO OH GOD HES A COOL TEACHER YO,0
6394,What would you change about yourself? ,0
6395,"to be honest, i would change not falling for someone so fast and hard because once i do i just can't let go easily. i get too attached to someone who will just end up leaving me one day because nothing last forever. even when I'm married and happy, they could die and leave me and there i am just heartbroken unless i die first but then i leave him. I'm honestly the one to not break up with someone who means a lot to me...even it if crosses my mind i know it will be a pain in the ass to live without them although i know its possible i can't help thinking what if or what they're doing. For example, my current relationship...i leave for college next year, we have talked about going to the same college, but like if we don't it just makes it so much harder...but if we do then i know we can last for a while. If feelings don't change between 3 years which is the time we've been broken up and not friends for then feelings won't change for a long time. BUT see there is where i need to stop thinking about the positive because feelings CAN change, people change. my problem is relying on the positive when there is negatives too. Also i need to stop thinking about every relationship I'm in saying ""they're the one"" when reality they most likely won't be. people like me fall to deep and hard and give that person their everything, their heart, their soul, their time, their money, their decisions, their virginity even just for someone who gives might end up leaving you. save all that for someone for truly deserves it, someone who gets down on their knee and asks you to marry them. thats someone who deserves your everything not some high school relationship because thats just puppy love. save it for someone who will miss you so much when you leave for just even an hour, someone who wants you to be with them all the time, someone who treats you like a princess. I may or may not have found my prince, my heart is telling me he's the one but also my heart told me that for past relationships and where are they now? you can't trust anything not even your heart. your heart might be right but not always. like the quote in my bio..i like to believe bimbo is the one because we broke up in 8th grade...during our 3 years in high school we didn't talk to each other we didn't even look at each other but i did think about him and i hope he thought about me. and now were back together after 3 years...our hearts found themselves back to each other so i like to believe he could, COULD be the one for me but also the negative thing is, if he was why do i still have feelings for someone else? although it could take some time to get over and for me to be truly happy with him i can't think just rely on the positive. i need to think about the negative. which is something i would like to change about myself. thinking of reality.",0
6396,What happened though ,0
6397,"oH OH HEHE OKAY SO LIKE it was like 8 something at night and bimbo had just came back home and he asked to hang out so in my neighborhood we have this huge ass rock by the lake so we met there and he brought a blanket, chips, and a small speaker with him and we just layed on the rock listening to music and watching the sky but then the rock got uncomfortable bc its bumpy LMAO so we moved to the ground and honestly we both fell asleep on each other for like an hour and a half LOL we went home at like 1 am and I got in trouble BUT SO WORTH IT LOL",0
6398,tbh- im calling the cops on you dirty slut ,0
6399,NUUUUU BBY DONT BE LIKE THAT,0
6400,"She said whenever you are awake at night and is feeling upset, call her so she can text you ",0
6401,okay awaw omg thank you I can't even explain how grateful I feel right now <33,0
6402,wAit that anon sent you dick pictures oh my god ,1
6403,YES LOL,0
6404,omfg i'm scared for you that anon is creepy as fuck LOL ,1
